company,headline,sentiment
American Express Company,"GuruFocus
American Express Looks Set for Multi-Year Growth
American Express (AXP) is a thriving financial services business that has made several acquisitions to ensure its long-term success.
.
20 Feb 2023",0.836
American Express Company,"Maybank Group
Maybank and American Express Introduce New Benefits-Packed Explorer Business Platinum Card for Businesses
The American Express Explorer Business Platinum Card (Explorer Card) simplifies business expense management and is well-positioned to become the preferred...
.
30 Mar 2023",0.0
American Express Company,"Payments Dive
Google, Amex roll out anti-fraud tool
In an expansion of its ties to Google, card company American Express added a new security feature this week for users of Amex's virtual cards in the U.S.,...
.
7 Feb 2023",0.34
American Express Company,"Fox Business
3 more plaintiffs join class action against American Express alleging discrimination toward White employees
Three new class representative plaintiffs have joined a class-action lawsuit against American Express alleging that the company racially discriminated...
.
25 Sept 2022",0.1477
American Express Company,"American Banker
How American Express has bulked up its B2B services | PaymentsSource
American Express has been making acquisitions, developing digital business-to-business payments technologies and partnering with fintechs.
.
11 Oct 2022",0.0
American Express Company,"ET BrandEquity
American Express appoints Sanjay Khanna as chief executive officer
Sanjay Khanna: In his new role, Khanna will also spearhead strategic and business development initiatives for the company while steering smooth...
.
12 Sept 2022",0.0
American Express Company,"Bangkok Post
Amex unveils new card benefits
Global financial service provider American Express has refreshed its Platinum Card benefits in Thailand and is accelerating card acceptance in a bid to grow...
.
20 Feb 2023",0.802
American Express Company,"Accountants Daily
Airwallex partners with American Express
Airwallex has partnered with American Express to expand its card payment capability beyond Visa and MasterCard.
.
19 Jan 2023",0.3182
American Express Company,"BW People
Sanjay Khanna appointed aS Chief Executive Officer (CEO), American Express Banking Corp., India
American Express Banking Corp., (AEBC) today announced the appointment of Sanjay Khanna as the Chief Executive Officer (CEO) and Country Manager, AEBC Corp.,...
.
12 Sept 2022",0.0
American Express Company,"CNET
American Express EveryDay Card: An Introductory Travel Rewards Credit Card
This simple, no-annual-fee card can help you earn points toward flights on all purchases at US grocery stores.
.
21 Feb 2023",0.8126
American Express Company,"The Business Journals
American Express expands global venue presence across the country
The credit card company recently announced its agreement with Oak View Group to activate AmEx at Climate Pledge Arena in Seattle and UBS Arena on Long Island.
.
25 Oct 2022",0.7351
American Express Company,"Variety
Jack Harlow Partners With American Express for 'Louisville' Concert
Jack Harlow and American Express have teamed up to present a special 'Louisville by Jack Harlow' concert and livestream in Brooklyn, NY next week.
.
3 Oct 2022",0.4019
American Express Company,"Reuters
AmEx swipes down as loan-loss provisions eclipse upbeat profit view
American Express' higher-than-expected provisions in the third quarter cast a shadow over strong quarterly results and expectations of higher full-year...
.
21 Oct 2022",0.7351
American Express Company,"Reuters
India c.bank lifts curbs on AmEx after compliance on data rules
The Reserve Bank of India on Wednesday lifted curbs imposed on American Express last year that had prevented it from taking on new customers in India,...
.
24 Aug 2022",-0.0516
American Express Company,"American Express
American-Express-Expands-Relationship-with-Microsoft-to-Drive-Innovation-in-Business-Travel
American Express (NYSE: AXP) is expanding its decades-long relationship with Microsoft to develop a suite of solutions built on Microsoft Cloud and AI...
.
9 Feb 2023",0.1779
American Express Company,"US Open.org
Five Things to Know: Perks for American Express Card Members at the US Open
For the 29th year, American Express is the official payments partner of the US Open, and American Express Card Members can use their card to access...
.
22 Aug 2022",0.0
American Express Company,"PYMNTS.com
American Express Launches New Digital B2B Payments Ecosystem
Amex Business Link enables third-party issuers and acquirers to provide their business customers with more efficient payments, both domestic and across...
.
1 Dec 2022",0.4754
American Express Company,"TheStreet
Some American Express Members Get a Huge New Benefit
It's hard to stand out in the credit card industry. While each credit card company views itself as a company with a set identity and ethos, to consumers,...
.
7 Nov 2022",0.8442
American Express Company,"Reuters
Amex, Mastercard, Visa pause work on new firearms merchant code
Top payment networks including American Express Co , Mastercard Inc and Visa Inc said on Thursday they have paused work on implementing a new sales code for...
.
9 Mar 2023",0.2023
American Express Company,"Live From A Lounge
8 Great Reasons to get that American Express Platinum Card
There have been various takes on the utility of American Express cards, especially the American Express Platinum Card, which continues to be one of the best...
.
10 Dec 2022",0.6249
American Express Company,"American Express
The Power of Community
See how community can be influential to a business' success. Continue the journey with Suneel and watch episode 2 now.
.
3 Nov 2022",0.765
American Express Company,"Reuters
American Express ends COVID vaccine requirements for working from office
American Express Co has lifted COVID-19 vaccine requirements at its offices, according to an internal memo seen by Reuters on Wednesday, as the credit card...
.
5 Oct 2022",0.3818
American Express Company,"View from the Wing
The Strange Mythology Around The Amex Platinum Card And American Express Success
American Express appears to be doing well with its Platinum card, having turned it into an Entertainment Book of coupons you pay for and then strive to get...
.
5 Feb 2023",0.7506
American Express Company,"Fox Business
American Express customers complain about several problems, company says system is restored
""We're aware some Card Members are experiencing intermittent disruptions using their Cards at merchant establishments, online, and at ATMs,"" American Express...
.
18 Nov 2022",-0.6369
American Express Company,"AP News
American Express launches products for small businesses
American Express is launching a suite of financial service products for small businesses as it aims build up its presence in the small business sector.
.
31 Jan 2023",0.0
American Express Company,"The Points Guy
This single Amex offer could cover nearly half the cost of your Royal Caribbean cruise
Some American Express cardmembers also are seeing targeted offers for cruises booked with Norwegian Cruise Line and AmaWaterways.
.
15 May 2023",0.0
American Express Company,"American Express
American Express Business Blueprint
NEW YORK--(BUSINESS WIRE)-- American Express (NYSE: AXP) today announced the launch of American Express Business Blueprint™, the company's new digital cash...
.
31 Jan 2023",0.0
American Express Company,"XTB.com
American Express surges 12.0% despite weak earnings
American Express (AXP.US) stock surged over 12.0% on Friday as optimistic guidance for 2023  and dividend increase overshadowed  weak Q4 results.
.
27 Jan 2023",0.8132
